,row_number,Date,Date_Normalized,RelDiff_Ozone,Ozone,RelDiff_Ozone_ConstantTrend_residue,RelDiff_Ozone_ConstantTrend_residue_zeroCycle,RelDiff_Ozone_ConstantTrend_residue_zeroCycle_residue,RelDiff_Ozone_ConstantTrend_residue_bestCycle_byL2,RelDiff_Ozone_ConstantTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_ConstantTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_ConstantTrend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_Lag1Trend_residue,RelDiff_Ozone_Lag1Trend_residue_zeroCycle,RelDiff_Ozone_Lag1Trend_residue_zeroCycle_residue,RelDiff_Ozone_Lag1Trend_residue_bestCycle_byL2,RelDiff_Ozone_Lag1Trend_residue_bestCycle_byL2_residue,RelDiff_Ozone_Lag1Trend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_Lag1Trend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_LinearTrend_residue,RelDiff_Ozone_LinearTrend_residue_zeroCycle,RelDiff_Ozone_LinearTrend_residue_zeroCycle_residue,RelDiff_Ozone_LinearTrend_residue_bestCycle_byL2,RelDiff_Ozone_LinearTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_LinearTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_LinearTrend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_PolyTrend_residue,RelDiff_Ozone_PolyTrend_residue_zeroCycle,RelDiff_Ozone_PolyTrend_residue_zeroCycle_residue,RelDiff_Ozone_PolyTrend_residue_bestCycle_byL2,RelDiff_Ozone_PolyTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_PolyTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_PolyTrend_residue_Seasonal_MonthOfYear_residue,Exog2,Exog3,Exog4=E,Exog4=F,Exog4=C,Exog4=D,Exog4=B,Exog5=K,Exog5=L,Exog5=M,Exog5=N
120,120,1965-01-01,0.740973630831643,0.09090909090909095,2.1,0.08365292922760094,0.0,0.08365292922760094,-0.045453228768752976,0.12910615799635392,-0.045453228768752976,0.12910615799635392,0.1742424242424243,0.0,0.1742424242424243,-0.0028182933128058857,0.1770607175552302,0.04175883081131097,0.13248359343111335,0.08426150397037084,0.0,0.08426150397037084,-0.04549964746844742,0.12976115143881825,-0.04549964746844742,0.12976115143881825,0.08541736884369558,0.0,0.08541736884369558,-0.04563474448641186,0.13105211333010744,-0.04563474448641186,0.13105211333010744,-1.034795132531842,-1.0459829742959326,1,0,0,0,0,1,0,0,0
121,121,1965-02-01,0.7472616632860041,0.0952380952380952,2.9,0.08798193355660519,0.0,0.08798193355660519,0.023765586344338414,0.06421634721226678,0.023765586344338414,0.06421634721226678,0.004329004329004252,0.0,0.004329004329004252,-0.020460997427317794,0.024790001756322046,0.06921881511309139,-0.06488981078408713,0.08860638648482053,0.0,0.08860638648482053,0.023735045830089403,0.06487134065473113,0.023735045830089403,0.06487134065473113,0.08961476045412353,0.0,0.08961476045412353,0.023579166463807227,0.0660355939903163,0.023579166463807227,0.0660355939903163,-1.034795132531842,0.24564751669071144,0,0,0,1,0,1,0,0,0
122,122,1965-03-01,0.7529411764705882,-0.02173913043478257,2.7,-0.02899529211627258,0.0,-0.02899529211627258,0.06754400305251901,-0.09653929516879159,0.06754400305251901,-0.09653929516879159,-0.11697722567287777,0.0,-0.11697722567287777,0.0404510200973577,-0.15742824577023548,0.043778416708180605,-0.16075564238105838,-0.028356497601203314,0.0,-0.028356497601203314,0.06752795046784694,-0.09588444806905026,0.06752795046784694,-0.09588444806905026,-0.027485381635149,0.0,-0.027485381635149,0.06734994977255175,-0.09483533140770076,0.06734994977255175,-0.09483533140770076,0.25277438351922854,-0.40016772880261053,1,0,0,0,0,0,1,0,0
123,123,1965-04-01,0.7592292089249493,0.1666666666666666,4.2,0.1594105049851766,0.0,0.1594105049851766,0.05609541716186204,0.10331508782331456,0.05609541716186204,0.10331508782331456,0.18840579710144917,0.0,0.18840579710144917,-0.014100352048790484,0.20250614915023965,-0.011448585890656988,0.19985438299210614,0.16006517768569128,0.0,0.16006517768569128,0.05609524276263538,0.1039699349230559,0.05609524276263538,0.1039699349230559,0.16077982514497677,0.0,0.16077982514497677,0.055890090000889674,0.10488973514408709,0.055890090000889674,0.10488973514408709,-0.39101037450630677,0.24564751669071144,1,0,0,0,0,1,0,0,0
124,124,1965-05-01,0.765314401622718,-0.02857142857142856,3.9,-0.03582759025291857,0.0,-0.03582759025291857,0.010035803389079456,-0.045863393641998026,0.010035803389079456,-0.045863393641998026,-0.19523809523809516,0.0,-0.19523809523809516,0.0008562918634286236,-0.19609438710152377,-0.04605961377278256,-0.1491784814653126,-0.03515755156648894,0.0,-0.03515755156648894,0.010050994975767743,-0.045208546542256686,0.010050994975767743,-0.045208546542256686,-0.034598862641984265,0.0,-0.034598862641984265,0.009816349395558666,-0.04441521203754293,0.009816349395558666,-0.04441521203754293,0.25277438351922854,0.24564751669071144,0,1,0,0,0,0,0,1,0
125,125,1965-06-01,0.7716024340770791,0.019607843137254864,4.1,0.012351681455764853,0.0,0.012351681455764853,0.07584992933910008,-0.06349824788333522,0.07584992933910008,-0.06349824788333522,0.04817927170868343,0.0,0.04817927170868343,-0.0028182933128058857,0.05099756502148931,0.06581412595002063,-0.017634854241337206,0.01303759832763991,0.0,0.01303759832763991,0.07588099911123379,-0.06284340078359388,0.07588099911123379,-0.06284340078359388,0.013430408717006076,0.0,0.013430408717006076,0.07561252103595725,-0.062182112318951176,0.07561252103595725,-0.062182112318951176,0.25277438351922854,0.8914627621840334,1,0,0,0,0,0,0,0,1
126,126,1965-07-01,0.7776876267748478,0.048076923076923066,4.6,0.04082076139543306,0.0,0.04082076139543306,0.0459636826257663,-0.00514292123033324,0.0459636826257663,-0.00514292123033324,0.028469079939668202,0.0,0.028469079939668202,-0.020460997427317794,0.048930077366986,-0.029886246713333786,0.058355326653001985,0.04152204425322304,0.0,0.04152204425322304,0.046010118383814955,-0.004488074130591914,0.046010118383814955,-0.004488074130591914,0.04174972661175348,0.0,0.04174972661175348,0.0457056195421679,-0.003955892930414415,0.0457056195421679,-0.003955892930414415,0.8965591415447639,0.24564751669071144,0,0,0,0,0,0,1,0,0
127,127,1965-08-01,0.783975659229209,0.11009174311926612,5.8,0.1028355814377761,0.0,0.1028355814377761,-0.010896649277893421,0.11373223071566953,-0.010896649277893421,0.11373223071566953,0.06201482004234305,0.0,0.06201482004234305,0.0404510200973577,0.02156379994498535,-0.04996515509212999,0.11197997513447304,0.10355274248101153,0.0,0.10355274248101153,-0.010927890548642943,0.11448063302965447,-0.010927890548642943,0.11448063302965447,0.10360500604092629,0.0,0.10360500604092629,-0.010565345129487239,0.11417035117041353,-0.010565345129487239,0.11417035117041353,0.25277438351922854,1.5372780076773553,0,0,0,1,0,0,1,0,0
128,128,1965-09-01,0.79026369168357,-0.11570247933884296,4.4,-0.12295864102033298,0.0,-0.12295864102033298,0.003336386023311113,-0.1262950270436441,0.003336386023311113,-0.1262950270436441,-0.2257942224581091,0.0,-0.2257942224581091,-0.014100352048790484,-0.2116938704093186,0.014233035301204537,-0.24002725775931363,-0.12222560179165212,0.0,-0.12222560179165212,0.003321022938007029,-0.12554662472965916,0.003321022938007029,-0.12554662472965916,-0.12235365527101377,0.0,-0.12235365527101377,0.003664872223649497,-0.12601852749466327,0.003664872223649497,-0.12601852749466327,1.5403438995702992,-0.40016772880261053,0,0,0,0,1,0,1,0,0
129,129,1965-10-01,0.7963488843813388,0.15887850467289713,6.1,0.15162234299140712,0.0,0.15162234299140712,-0.031628582947411395,0.1832509259388185,-0.031628582947411395,0.1832509259388185,0.2745809840117401,0.0,0.2745809840117401,0.0008562918634286236,0.27372469214831147,-0.03496496897072251,0.30954595298246257,0.1523707482060029,0.0,0.1523707482060029,-0.03162858004680055,0.18399932825280346,-0.03162858004680055,0.18399932825280346,0.1520634989078517,0.0,0.1520634989078517,-0.0313060097843529,0.18336950869220459,-0.0313060097843529,0.18336950869220459,-0.39101037450630677,-1.6917982197892545,0,0,0,0,1,0,0,0,1
130,130,1965-11-01,0.8026369168356998,-0.2096774193548387,3.5,-0.2169335810363287,0.0,-0.2169335810363287,-0.11923454084226534,-0.09769904019406336,-0.11923454084226534,-0.09769904019406336,-0.36855592402773585,0.0,-0.36855592402773585,-0.0028182933128058857,-0.36573763071493,-0.08760595789485395,-0.2809499661328819,-0.2161692976362875,0.0,-0.2161692976362875,-0.11921865975620906,-0.09695063788007845,-0.11921865975620906,-0.09695063788007845,-0.21666660065735438,0.0,-0.21666660065735438,-0.11892140274487781,-0.09774519791247657,-0.11892140274487781,-0.09774519791247657,-1.6785798905573774,-1.6917982197892545,0,0,0,0,1,1,0,0,0
131,131,1965-12-01,0.8087221095334686,-0.16326530612244902,1.9,-0.17052146780393904,0.0,-0.17052146780393904,-0.09336251326456961,-0.07715895453936943,-0.09336251326456961,-0.07715895453936943,0.04641211323238967,0.0,0.04641211323238967,-0.020460997427317794,0.06687311065970747,0.025872027577695723,0.020540085654693944,-0.1697418184179829,0.0,-0.1697418184179829,-0.0933312661925984,-0.07641055222538448,-0.0933312661925984,-0.07641055222538448,-0.17042780287189707,0.0,-0.17042780287189707,-0.09306175488364608,-0.07736604798825099,-0.09306175488364608,-0.07736604798825099,-1.6785798905573774,-1.6917982197892545,0,0,0,1,0,0,0,0,1
132,132,1966-01-01,0.8150101419878296,-0.012195121951219502,1.8,-0.019451283632709513,0.0,-0.019451283632709513,-0.045453228768752976,0.026001945136043463,-0.045453228768752976,0.026001945136043463,0.15107018417122953,0.0,0.15107018417122953,0.0404510200973577,0.11061916407387182,0.04175883081131097,0.10931135335991857,-0.018655756061307944,0.0,-0.018655756061307944,-0.04549964746844742,0.026843891407139473,-0.04549964746844742,0.026843891407139473,-0.01954166115688455,0.0,-0.01954166115688455,-0.04563474448641186,0.02609308332952731,-0.04563474448641186,0.02609308332952731,-1.6785798905573774,-0.40016772880261053,1,0,0,0,0,0,1,0,0
133,133,1966-02-01,0.8212981744421907,0.012345679012345668,1.9,0.005089517330855657,0.0,0.005089517330855657,0.023765586344338414,-0.018676069013482757,0.023765586344338414,-0.018676069013482757,0.02454080096356517,0.0,0.02454080096356517,-0.014100352048790484,0.038641153012355656,0.06921881511309139,-0.04467801414952621,0.005900923087702656,0.0,0.005900923087702656,0.023735045830089403,-0.017834122742386747,0.023735045830089403,-0.017834122742386747,0.004810033104665889,0.0,0.004810033104665889,0.023579166463807227,-0.01876913335914134,0.023579166463807227,-0.01876913335914134,-0.39101037450630677,0.24564751669071144,0,0,0,1,0,0,1,0,0
134,134,1966-03-01,0.8269776876267748,0.21951219512195128,3.7,0.21225603344046126,0.0,0.21225603344046126,0.06754400305251901,0.14471203038794225,0.06754400305251901,0.14471203038794225,0.2071665161096056,0.0,0.2071665161096056,0.0008562918634286236,0.20631022424617698,0.043778416708180605,0.16338809940142499,0.2130817807841622,0.0,0.2130817807841622,0.06752795046784694,0.14555383031631525,0.06752795046784694,0.14555383031631525,0.211801362356103,0.0,0.211801362356103,0.06734994977255175,0.14445141258355126,0.06734994977255175,0.14445141258355126,0.25277438351922854,-0.40016772880261053,0,1,0,0,0,0,1,0,0
135,135,1966-04-01,0.8332657200811359,0.07000000000000002,4.4,0.06274383831851,0.0,0.06274383831851,0.05609541716186204,0.006648421156647967,0.05609541716186204,0.006648421156647967,-0.14951219512195124,0.0,-0.14951219512195124,-0.0028182933128058857,-0.14669390180914535,-0.011448585890656988,-0.13806360923129427,0.06358546384765637,0.0,0.06358546384765637,0.05609524276263538,0.0074902210850209885,0.05609524276263538,0.0074902210850209885,0.06209032920376786,0.0,0.06209032920376786,0.055890090000889674,0.00620023920287819,0.055890090000889674,0.00620023920287819,-0.39101037450630677,0.8914627621840334,0,1,0,0,0,0,1,0,0
136,136,1966-05-01,0.8393509127789046,-0.056074766355140235,3.8,-0.06333092803663025,0.0,-0.06333092803663025,0.010035803389079456,-0.07336673142570971,0.010035803389079456,-0.07336673142570971,-0.12607476635514026,0.0,-0.12607476635514026,-0.020460997427317794,-0.10561376892782245,-0.04605961377278256,-0.0800151525823577,-0.06247393652156895,0.0,-0.06247393652156895,0.010050994975767743,-0.07252493149733669,0.010050994975767743,-0.07252493149733669,-0.06418177551980155,0.0,-0.06418177551980155,0.009816349395558666,-0.07399812491536022,0.009816349395558666,-0.07399812491536022,0.8965591415447639,0.8914627621840334,0,1,0,0,0,1,0,0,0
137,137,1966-06-01,0.8456389452332658,0.1782178217821782,5.6,0.1709616601006882,0.0,0.1709616601006882,0.07584992933910008,0.09511173076158812,0.07584992933910008,0.09511173076158812,0.23429258813731846,0.0,0.23429258813731846,0.0404510200973577,0.19384156803996075,0.06581412595002063,0.16847846218729784,0.17183452980119493,0.0,0.17183452980119493,0.07588099911123379,0.09595353068996114,0.07588099911123379,0.09595353068996114,0.1699017852831202,0.0,0.1699017852831202,0.07561252103595725,0.09428926424716294,0.07561252103595725,0.09428926424716294,0.8965591415447639,0.8914627621840334,0,1,0,0,0,0,0,1,0
138,138,1966-07-01,0.8517241379310345,0.008403361344537869,5.7,0.0011471996630478577,0.0,0.0011471996630478577,0.0459636826257663,-0.04481648296271844,0.0459636826257663,-0.04481648296271844,-0.16981446043764034,0.0,-0.16981446043764034,-0.014100352048790484,-0.15571410838884986,-0.029886246713333786,-0.13992821372430655,0.0020354353494695145,0.0,0.0020354353494695145,0.046010118383814955,-0.043974683034345444,0.046010118383814955,-0.043974683034345444,-0.00011993715672338999,0.0,-0.00011993715672338999,0.0457056195421679,-0.04582555669889129,0.0457056195421679,-0.04582555669889129,0.8965591415447639,0.8914627621840334,1,0,0,0,0,0,1,0,0
139,139,1966-08-01,0.8580121703853956,-0.050000000000000044,5.1,-0.05725616168149006,0.0,-0.05725616168149006,-0.010896649277893421,-0.046359512403596634,-0.010896649277893421,-0.046359512403596634,-0.05840336134453791,0.0,-0.05840336134453791,0.0008562918634286236,-0.059259653207966535,-0.04996515509212999,-0.008438206252407925,-0.05635204780962297,0.0,-0.05635204780962297,-0.010927890548642943,-0.04542415726098002,-0.010927890548642943,-0.04542415726098002,-0.05874264537477831,0.0,-0.05874264537477831,-0.010565345129487239,-0.04817730024529107,-0.010565345129487239,-0.04817730024529107,0.8965591415447639,0.24564751669071144,0,0,1,0,0,0,1,0,0
140,140,1966-09-01,0.8643002028397566,0.04385964912280701,5.6,0.036603487441317,0.0,0.036603487441317,0.003336386023311113,0.03326710141800589,0.003336386023311113,0.03326710141800589,0.09385964912280706,0.0,0.09385964912280706,-0.0028182933128058857,0.09667794243561295,0.014233035301204537,0.07962661382160252,0.03752347949862951,0.0,0.03752347949862951,0.003321022938007029,0.034202456560622485,0.003321022938007029,0.034202456560622485,0.03489236260852417,0.0,0.03489236260852417,0.003664872223649497,0.031227490384874674,0.003664872223649497,0.031227490384874674,0.25277438351922854,-1.0459829742959326,0,0,0,0,1,0,0,1,0
141,141,1966-10-01,0.8703853955375254,-0.06722689075630253,4.8,-0.07448305243779255,0.0,-0.07448305243779255,-0.031628582947411395,-0.04285446949038115,-0.031628582947411395,-0.04285446949038115,-0.11108653987910955,0.0,-0.11108653987910955,-0.020460997427317794,-0.09062554245179175,-0.03496496897072251,-0.07612157090838703,-0.0735476943945651,0.0,-0.0735476943945651,-0.03162858004680055,-0.04191911434776455,-0.03162858004680055,-0.04191911434776455,-0.07641664444877788,0.0,-0.07641664444877788,-0.0313060097843529,-0.045110634664424984,-0.0313060097843529,-0.045110634664424984,-1.034795132531842,-1.6917982197892545,0,0,0,0,1,0,0,1,0
142,142,1966-11-01,0.8766734279918864,-0.2072072072072072,2.5,-0.21446336888869721,0.0,-0.21446336888869721,-0.11923454084226534,-0.09522882804643187,-0.11923454084226534,-0.09522882804643187,-0.13998031645090467,0.0,-0.13998031645090467,0.0404510200973577,-0.18043133654826238,-0.08760595789485395,-0.052374358556050715,-0.21351213266002433,0.0,-0.21351213266002433,-0.11921865975620906,-0.09429347290381528,-0.11921865975620906,-0.09429347290381528,-0.21663211799846954,0.0,-0.21663211799846954,-0.11892140274487781,-0.09771071525359173,-0.11892140274487781,-0.09771071525359173,-1.6785798905573774,-1.6917982197892545,0,0,1,0,0,0,1,0,0
143,143,1966-12-01,0.8827586206896552,-0.11363636363636366,1.5,-0.12089252531785367,0.0,-0.12089252531785367,-0.09336251326456961,-0.027530012053284064,-0.09336251326456961,-0.027530012053284064,0.09357084357084354,0.0,0.09357084357084354,-0.014100352048790484,0.10767119561963402,0.025872027577695723,0.06769881599314781,-0.11992592310326586,0.0,-0.11992592310326586,-0.0933312661925984,-0.026594656910667452,-0.0933312661925984,-0.026594656910667452,-0.12329398135759542,0.0,-0.12329398135759542,-0.09306175488364608,-0.03023222647394934,-0.09306175488364608,-0.03023222647394934,-1.6785798905573774,-1.0459829742959326,0,0,1,0,0,0,0,0,1
144,144,1967-01-01,0.8890466531440162,0.03846153846153847,1.8,0.03120537678004846,0.0,0.03120537678004846,-0.045453228768752976,0.07665860554880144,-0.045453228768752976,0.07665860554880144,0.15209790209790214,0.0,0.15209790209790214,0.0008562918634286236,0.15124161023447352,0.04175883081131097,0.11033907128659118,0.0321878571800817,0.0,0.0321878571800817,-0.04549964746844742,0.07768750464852911,-0.04549964746844742,0.07768750464852911,0.028558117447129848,0.0,0.028558117447129848,-0.04563474448641186,0.07419286193354171,-0.04563474448641186,0.07419286193354171,-1.034795132531842,-1.0459829742959326,0,0,0,0,1,0,0,0,1
145,145,1967-02-01,0.8953346855983773,0.08641975308641976,2.5,0.07916359140492975,0.0,0.07916359140492975,0.023765586344338414,0.05539800506059134,0.023765586344338414,0.05539800506059134,0.04795821462488129,0.0,0.04795821462488129,-0.0028182933128058857,0.050776507937687176,0.06921881511309139,-0.021260600488210095,0.08016194999040842,0.0,0.08016194999040842,0.023735045830089403,0.056426904160319015,0.023735045830089403,0.056426904160319015,0.0762650685077097,0.0,0.0762650685077097,0.023579166463807227,0.05268590204390247,0.023579166463807227,0.05268590204390247,-1.034795132531842,-1.6917982197892545,0,0,0,1,0,1,0,0,0
146,146,1967-03-01,0.9010141987829614,0.011363636363636366,2.6,0.004107474682146355,0.0,0.004107474682146355,0.06754400305251901,-0.06343652837037266,0.06754400305251901,-0.06343652837037266,-0.0750561167227834,0.0,-0.0750561167227834,-0.020460997427317794,-0.0545951192954656,0.043778416708180605,-0.118834533430964,0.005120174854478958,0.0,0.005120174854478958,0.06752795046784694,-0.06240777561336799,0.06752795046784694,-0.06240777561336799,0.0009772828524760128,0.0,0.0009772828524760128,0.06734994977255175,-0.06637266692007573,0.06734994977255175,-0.06637266692007573,-1.6785798905573774,-0.40016772880261053,0,0,0,1,0,0,1,0,0
147,147,1967-04-01,0.9073022312373226,-0.08988764044943821,1.8,-0.09714380213092823,0.0,-0.09714380213092823,0.05609541716186204,-0.15323921929279027,0.05609541716186204,-0.15323921929279027,-0.10125127681307458,0.0,-0.10125127681307458,0.0404510200973577,-0.1417022969104323,-0.011448585890656988,-0.08980269092241759,-0.0961152237731502,0.0,-0.0961152237731502,0.05609524276263538,-0.15221046653578557,0.05609524276263538,-0.15221046653578557,-0.10053574257889121,0.0,-0.10053574257889121,0.055890090000889674,-0.15642583257978088,0.055890090000889674,-0.15642583257978088,-0.39101037450630677,-0.40016772880261053,1,0,0,0,0,0,0,0,1
148,148,1967-05-01,0.9133874239350913,0.23456790123456792,3.7,0.2273117395530779,0.0,0.2273117395530779,0.010035803389079456,0.21727593616399846,0.010035803389079456,0.21727593616399846,0.32445554168400614,0.0,0.32445554168400614,-0.014100352048790484,0.33855589373279665,-0.04605961377278256,0.3705151554567887,0.22835568389677086,0.0,0.22835568389677086,0.010050994975767743,0.2183046889210031,0.010050994975767743,0.2183046889210031,0.22366120245372095,0.0,0.22366120245372095,0.009816349395558666,0.21384485305816228,0.009816349395558666,0.21384485305816228,-0.39101037450630677,0.24564751669071144,0,1,0,0,0,0,1,0,0
149,149,1967-06-01,0.9196754563894524,0.0,3.7,-0.007256161681490011,0.0,-0.007256161681490011,0.07584992933910008,-0.08310609102059009,0.07584992933910008,-0.08310609102059009,-0.23456790123456792,0.0,-0.23456790123456792,0.0008562918634286236,-0.23542419309799653,0.06581412595002063,-0.30038202718458856,-0.006196339152351617,0.0,-0.006196339152351617,0.07588099911123379,-0.0820773382635854,0.07588099911123379,-0.0820773382635854,-0.011179415978795555,0.0,-0.011179415978795555,0.07561252103595725,-0.08679193701475281,0.07561252103595725,-0.08679193701475281,0.25277438351922854,0.8914627621840334,0,0,0,1,0,0,0,0,1
150,150,1967-07-01,0.9257606490872211,0.12000000000000001,4.9,0.11274383831851,0.0,0.11274383831851,0.0459636826257663,0.0667801556927437,0.0459636826257663,0.0667801556927437,0.12000000000000001,0.0,0.12000000000000001,-0.0028182933128058857,0.1228182933128059,-0.029886246713333786,0.14988624671333378,0.11381902683356332,0.0,0.11381902683356332,0.046010118383814955,0.06780890844974836,0.046010118383814955,0.06780890844974836,0.10855130959831724,0.0,0.10855130959831724,0.0457056195421679,0.06284569005614934,0.0457056195421679,0.06284569005614934,0.8965591415447639,-0.40016772880261053,0,1,0,0,0,0,1,0,0
151,151,1967-08-01,0.9320486815415822,0.01785714285714282,5.1,0.01060098117565281,0.0,0.01060098117565281,-0.010896649277893421,0.021497630453546232,-0.010896649277893421,0.021497630453546232,-0.10214285714285719,0.0,-0.10214285714285719,-0.020460997427317794,-0.0816818597155394,-0.04996515509212999,-0.0521777020507272,0.011692047876151565,0.0,0.011692047876151565,-0.010927890548642943,0.022619938424794508,-0.010927890548642943,0.022619938424794508,0.00612463644274803,0.0,0.00612463644274803,-0.010565345129487239,0.01668998157223527,-0.010565345129487239,0.01668998157223527,-0.39101037450630677,0.8914627621840334,0,0,0,1,0,0,0,1,0
152,152,1967-09-01,0.9383367139959432,-0.12280701754385963,3.7,-0.13006317922534963,0.0,-0.13006317922534963,0.003336386023311113,-0.13339956524866073,0.003336386023311113,-0.13339956524866073,-0.14066416040100244,0.0,-0.14066416040100244,0.0404510200973577,-0.18111518049836015,0.014233035301204537,-0.15489719570220697,-0.12895623433940545,0.0,-0.12895623433940545,0.003321022938007029,-0.1322772572774125,0.003321022938007029,-0.1322772572774125,-0.13482903026228085,0.0,-0.13482903026228085,0.003664872223649497,-0.13849390248593035,0.003664872223649497,-0.13849390248593035,0.8965591415447639,-0.40016772880261053,0,0,0,0,1,0,0,1,0
153,153,1967-10-01,0.944421906693712,0.16999999999999998,5.4,0.16274383831850997,0.0,0.16274383831850997,-0.031628582947411395,0.19437242126592136,-0.031628582947411395,0.19437242126592136,0.2928070175438596,0.0,0.2928070175438596,-0.014100352048790484,0.30690736959265014,-0.03496496897072251,0.3277719865145821,0.1638661491903691,0.0,0.1638661491903691,-0.03162858004680055,0.19549472923716965,-0.03162858004680055,0.19549472923716965,0.15769237029466682,0.0,0.15769237029466682,-0.0313060097843529,0.1889983800790197,-0.0313060097843529,0.1889983800790197,-0.39101037450630677,-1.6917982197892545,0,0,1,0,0,0,0,1,0
154,154,1967-11-01,0.950709939148073,-0.20512820512820512,3.0,-0.21238436680969514,0.0,-0.21238436680969514,-0.11923454084226534,-0.0931498259674298,-0.11923454084226534,-0.0931498259674298,-0.3751282051282051,0.0,-0.3751282051282051,0.0008562918634286236,-0.3759844969916337,-0.08760595789485395,-0.2875222472333512,-0.21124617775239057,0.0,-0.21124617775239057,-0.11921865975620906,-0.09202751799618152,-0.11921865975620906,-0.09202751799618152,-0.21773663637249024,0.0,-0.21773663637249024,-0.11892140274487781,-0.09881523362761244,-0.11892140274487781,-0.09881523362761244,-1.6785798905573774,-1.0459829742959326,0,0,1,0,0,0,0,0,1
155,155,1967-12-01,0.9567951318458418,-0.12903225806451615,1.8,-0.13628841974600617,0.0,-0.13628841974600617,-0.09336251326456961,-0.04292590648143656,-0.09336251326456961,-0.04292590648143656,0.07609594706368897,0.0,0.07609594706368897,-0.0028182933128058857,0.07891424037649486,0.025872027577695723,0.050223919485993244,-0.13513486470278668,0.0,-0.13513486470278668,-0.0933312661925984,-0.04180359851018828,-0.0933312661925984,-0.04180359851018828,-0.1419373001852093,0.0,-0.1419373001852093,-0.09306175488364608,-0.048875545301563225,-0.09306175488364608,-0.048875545301563225,-1.034795132531842,-1.0459829742959326,0,0,1,0,0,0,0,0,1
156,156,1968-01-01,0.9630831643002028,0.037037037037037056,2.1,0.029780875355547045,0.0,0.029780875355547045,-0.045453228768752976,0.07523410412430002,-0.045453228768752976,0.07523410412430002,0.16606929510155322,0.0,0.16606929510155322,-0.020460997427317794,0.18653029252887102,0.04175883081131097,0.12431046429024226,0.030950308584211952,0.0,0.030950308584211952,-0.04549964746844742,0.07644995605265936,-0.04549964746844742,0.07644995605265936,0.023819767907358923,0.0,0.023819767907358923,-0.04563474448641186,0.06945451239377079,-0.04563474448641186,0.06945451239377079,-1.034795132531842,-1.0459829742959326,0,0,0,1,0,0,0,0,1
157,157,1968-02-01,0.9693711967545638,0.05952380952380952,2.6,0.052267647842319506,0.0,0.052267647842319506,0.023765586344338414,0.028502061497981093,0.023765586344338414,0.028502061497981093,0.022486772486772465,0.0,0.022486772486772465,0.0404510200973577,-0.017964247610585238,0.06921881511309139,-0.04673204262631892,0.053452959256429844,0.0,0.053452959256429844,0.023735045830089403,0.02971791342634044,0.023735045830089403,0.02971791342634044,0.045988457088695,0.0,0.045988457088695,0.023579166463807227,0.022409290624887772,0.023579166463807227,0.022409290624887772,-1.034795132531842,-0.40016772880261053,0,0,0,1,0,1,0,0,0
158,158,1968-03-01,0.9752535496957404,0.02247191011235953,2.8,0.015215748430869518,0.0,0.015215748430869518,0.06754400305251901,-0.052328254621649486,0.06754400305251901,-0.052328254621649486,-0.03705189941144999,0.0,-0.03705189941144999,-0.014100352048790484,-0.02295154736265951,0.043778416708180605,-0.0808303161196306,0.016415913631364288,0.0,0.016415913631364288,0.06752795046784694,-0.05111203683648266,0.06752795046784694,-0.05111203683648266,0.008633664334192269,0.0,0.008633664334192269,0.06734994977255175,-0.05871628543835948,0.06734994977255175,-0.05871628543835948,-0.39101037450630677,-0.40016772880261053,0,0,0,1,0,1,0,0,0
159,159,1968-04-01,0.9815415821501015,0.04395604395604399,3.2,0.03669988227455398,0.0,0.03669988227455398,0.05609541716186204,-0.01939553488730806,0.05609541716186204,-0.01939553488730806,0.021484133843684458,0.0,0.021484133843684458,0.0008562918634286236,0.020627841980255836,-0.011448585890656988,0.03293271973434145,0.037915925660494176,0.0,0.037915925660494176,0.05609524276263538,-0.018179317102141206,0.05609524276263538,-0.018179317102141206,0.02978828455503616,0.0,0.02978828455503616,0.055890090000889674,-0.026101805445853513,0.055890090000889674,-0.026101805445853513,-0.39101037450630677,-0.40016772880261053,1,0,0,0,0,1,0,0,0
160,160,1968-05-01,0.9876267748478702,0.03157894736842104,3.5,0.02432278568693103,0.0,0.02432278568693103,0.010035803389079456,0.014286982297851573,0.010035803389079456,0.014286982297851573,-0.012377096587622947,0.0,-0.012377096587622947,-0.0028182933128058857,-0.009558803274817063,-0.04605961377278256,0.03368251718515961,0.02555419505878616,0.0,0.02555419505878616,0.010050994975767743,0.015503200083018415,0.010050994975767743,0.015503200083018415,0.01708663417743502,0.0,0.01708663417743502,0.009816349395558666,0.0072702847818763554,0.009816349395558666,0.0072702847818763554,-0.39101037450630677,0.24564751669071144,1,0,0,0,0,0,0,0,1
